city,activity,name,address,latitude,longitude,rating,total_ratings,place_id,phone_number
Janakpur,Bungee Jumping,Janakpur,"Janakpur, Nepal",27.2110899,86.0121573,Not available,Not available,ChIJ3QqhCkby6zkRMFk4m6zFjc8,Not available
Janakpur,Bungee Jumping,The Last Resort Office,"Mandala Street, Kathmandu 44600, Nepal",27.715129,85.3108496,4.5,526,ChIJqz-B4vwY6zkRvUbAKfQiP_8,01-4700525
Janakpur,Bungee Jumping,Highground Zipflyer Takeoff Station,"7W2V+G28, Pokhara 33700, Nepal",28.2512387,83.9425321,4.3,128,ChIJC08fYq-UlTkRdyA14Cnjg7A,061-466349
Janakpur,Bungee Jumping,Bhotekoshi,"Bhotekoshi, Nepal",27.8357935,85.7717228,4.4,50,ChIJz7b4cOix6zkRWQ5nc6pjiOw,Not available
Janakpur,Bungee Jumping,N.E.W. Himalaya Concern,"ward no- 20, shiv harshit market, ground floor, sainik road, Raxaul, Bihar 845305, India",26.9501569,84.9532175,5,4,ChIJf85vPB6t7DkR1pRrsfUohp0,096250 76685
Janakpur,Bungee Jumping,Get Crazy Trampoline Park,"Apartment, Plot No.-672, Bailey Rd, next to Universal Classic, near Canal Crossing, Rupaspur, Ramjaipal Nagar, Patna, Bihar 801503, India",25.611599,85.060924,4,903,ChIJ6fQf-zRX7TkRYfbHOXpTRng,088774 87771
Janakpur,Bungee Jumping,Pokhara tour Package,"Madhyapur Thimi 44600, Nepal",27.6721471,85.3786377,3.7,3,ChIJ0dISJP8b6zkRpi2iLmFaPoE,980-3639593
Janakpur,Bungee Jumping,BSPHCL Energy Park,"Road No 1, North Patel Nagar, East Patel Nagar, Adarsh Colony, Rajbansi Nagar, Patna, Bihar 800023, India",25.6139464,85.1047033,4.2,12417,ChIJXZEVTIhX7TkRmJUlSsAT0Sk,Not available
Janakpur,Bungee Jumping,"Adventure Park, Patna","H4W6+7F4, Rajbansi Nagar, Patna, Bihar 800015, India",25.5956366,85.1112164,4.4,97,ChIJLUlpgRtY7TkRVuoCYEJg7UM,Not available
Janakpur,Bungee Jumping,Anilkumar,"Kharik, Bihar 847408, India",26.1121455,86.4111374,0,0,ChIJKbGQA_dx7jkRzEURZ6mLBJE,Not available
Janakpur,Mountain Climbing,Shreerammahara16 gmail.com,"Mobiles Nepal, Belhi 56500, Nepal",26.7185955,86.3373718,0,0,ChIJ16n3QPyf7jkRuyI5au-oEkc,982-1704652
Janakpur,Mountain Climbing,Sokla Rock Climbing Trail,"M37M+PF6, Bhimeshwor Municipality 45500, Nepal",27.6642854,86.0836339,5,1,ChIJa7qPoPPF6zkRfWLhz2qwIPo,985-1064146
Janakpur,Mountain Climbing,"One Tree Hill, Valley view point, Sindhuli","6WHP+45R, Kamalamai 45900, Nepal",27.2278725,85.9353982,5,1,ChIJZekJ6sjz6zkRroCU0YvjEyw,Not available
Janakpur,Mountain Climbing,Jhapre,"CFRG+JH8, Tapting 56000, Nepal",27.441647,86.4759542,4.5,21,ChIJAaaS0D9D6TkRjBaRG0iIkng,Not available
Janakpur,Mountain Climbing,Janakpur Nepal,"PWGR+V73, Janakpur 45600, Nepal",26.7271466,85.9406745,4.5,6,ChIJMdyUCOw_7DkRHc7E57H_VU0,Not available
Janakpur,Mountain Climbing,Mirchaiya Hill Park,"V62W+3QG, Mirchaiya 56500, Nepal",26.8500045,86.2470424,4.1,40,ChIJ0YUZGZEd7DkRXKZjOXuvJq0,Not available
Janakpur,Mountain Climbing,Lamidada,"VP22+8J, Syaule Bazar 45306, Nepal",27.85075,85.701586,4.5,2,ChIJl9tqU56t6zkRnyMVFIjTerY,Not available
Janakpur,Mountain Climbing,Janakpur,"Janakpur, Nepal",26.7271466,85.9406745,Not available,Not available,ChIJuYsT-wVA7DkR0cITDs9kOlM,Not available
Janakpur,Mountain Climbing,Shree Janaki Temple,"Janaki chok, Janakpur 45600, Nepal",26.7303858,85.9255589,4.6,11193,ChIJB9XjnQZA7DkRfx2VCvFCmF4,Not available
Janakpur,Mountain Climbing,Kothala Dada Pokali कोथाला डाँडा पोकली,"C77J+449, Pokali 56100, Nepal",27.4127781,86.2803727,4.3,3,ChIJv0mMD7Bf6TkRfP_X84gceeU,984-3267770
Janakpur,Mountain Climbing,Dhap Bazaar,"9GPP+X2J, Jantarkhani 56000, Nepal",27.3874648,86.535002,4.3,7,ChIJYY2zPhhH6TkRAwKVg8UU0IQ,Not available
Janakpur,Mountain Climbing,Ratna Sagar Temple,"PWR8+3FW, Janakpur 45600, Nepal",26.7402723,85.9161153,4.2,6,ChIJPwHnwqlq7DkRa1keP70gFJk,Not available
Janakpur,Mountain Climbing,Janakpur Dham Nepal,"MWJG+78C, 45600, Janakpur 45600, Nepal",26.6788755,85.9245568,3.7,6,ChIJV5XDnaZB7DkRXstFL-s13YE,Not available
Janakpur,Mountain Climbing,Hariom kumar,"HFXV+R4C, Mela Road, Lohiyanagar, Yadav Nagar, Sitamarhi, Bihar 843301, India",26.5995614,85.4927714,0,0,ChIJ0U_7ktLx7DkRRbJY6ncBif0,Not available
Janakpur,Rafting,N/A sky tours and travels,"Janakpur 46000, Nepal",26.7193146,85.9190717,5,1,ChIJERmQQ4pB7DkRYkA-BBnpagc,981-7855135
Janakpur,Rafting,Super Trip Pvt. Ltd.,"Laxmi Sunrise Bank, Bhanu Chowk, Janakpur 45600, Nepal",26.7328132,85.9381151,4.5,6,ChIJdQvjTwQ_7DkRA04BrCnKX4A,982-5820122
Janakpur,Rafting,GRG's Adventure Kayaking,"Annapurna Market, Satgumpti, Kathmandu 26414, Nepal",27.7152985,85.3090739,4.7,23,ChIJg83C-PwY6zkRUeF0MtEZX3A,01-4700928
Janakpur,Rafting,YOLO TOURISM,"KADAM CHOWK, Janakpur, Nepal",26.728288,85.9324101,4.8,71,ChIJZYTH5dggJCQRoKBFU7SNoTo,985-4022644
Janakpur,Rafting,Mountain River Rafting Pvt. Ltd.,"Chaksibari Marg 26-16, Kathmandu 44600, Nepal",27.7173212,85.3103352,4,8,ChIJH0s4MuMY6zkRjKPMDxTpgr8,01-4700770
Janakpur,Rafting,Baleni Rafting Terminal (बलेनी र्याफ्टिङ टर्मिनल),"72VX+R7, Baseshwor 45900, Nepal",27.2946039,86.0482029,5,3,ChIJqYecovPx6zkRhJEhiPTTXkM,Not available
Janakpur,Rafting,Dudhmati River ( दूधमती नदी),"PWH4+GCP, Janakpur 45600, Nepal",26.7288275,85.9060859,1,1,ChIJ_TlUyO1B7DkRrfSv5XsJMg8,981-9641982
Janakpur,Rafting,Nepal River Runner,"DRS Bhawan 5th Floor, Paknajol Marg 16, Kathmandu 44600, Nepal",27.7155638,85.3085954,4.3,29,ChIJt4PKOuMY6zkRLojcE9CeFv4,985-1188261
Janakpur,Rafting,Bhotekoshi Rafting,"PQ68+QG7, Beach Resort., Araniko Highway, Sangachok 45314, Nepal",27.7119204,85.766286,4.5,32,ChIJJy06JNav6zkR-93hobnHJsE,Not available
Janakpur,Rafting,Nepal Association Of Rafting Agencies,"P885+7FF, Paknajol Marg, Kathmandu 44600, Nepal",27.715692,85.3086024,4.1,8,ChIJ88RWn_0Y6zkRkrEfb7gCAaY,01-4700020
Janakpur,Rafting,Nepal Raft,"Bhagabati Bahal, Kathmandu 25790, Nepal",27.7161749,85.311584,3.9,18,ChIJfaW3Hv0Y6zkR8JuP8PXUyhs,985-1035699
Janakpur,Rafting,WhiteWater Nepal Pvt. Ltd.,"P886+75X, Chaksibari Marg, Kathmandu 44600, Nepal",27.7157344,85.3105052,5,13,ChIJnbhV2_wY6zkRkD71Xs6FeyI,01-4700899
Janakpur,Rafting,Ultimate Rivers Nepal,"Mandala Street, Kathmandu 44600, Nepal",27.7150126,85.3108063,5,1,ChIJs9fUi2AZ6zkROipmvOoXhGM,Not available
Janakpur,Rafting,Rafting Adventure Nepal,"Baidam Rd, Pokhara 33700, Nepal",28.2216203,83.9546205,4.8,240,ChIJ146FAPiVlTkRI5q7wgEGC7s,985-6083583
Janakpur,Rafting,Rafting Star,"Kathmandu, Bhagawanbahal, Thamel, Kathmandu 00977, Nepal",27.7150231,85.3125602,4.8,20,ChIJz5DBUP0Y6zkRJ-L56lSvRTQ,974-1171702
Janakpur,Rafting,Adventure Aves Rafting Kayaking,"Saat Ghumti Marg, Kathmandu 44600, Nepal",27.7158082,85.309335,4.8,17,ChIJH_XPu_wY6zkRepVQARv1tlw,01-4700230
Janakpur,Rafting,Ultimate Descents Nepal,"P886+64G, Chaksibari Marg, Kathmandu 44600, Nepal",27.715569,85.310321,4.8,25,ChIJY1PewvwY6zkRIfZjCNvFxsc,01-4701295 ext. 4381214
Janakpur,Rafting,Paddle Nepal,"Lakeside Center Mall Baidam Road, Pokhara 33700, Nepal",28.2134658,83.9573271,4.6,166,ChIJLa6E3uGUlTkRA4jC8gHEVQE,061-455730
Janakpur,Rafting,River Bay Resort Sales,"P866+8F2, Kathmandu 44600, Nepal",27.7107592,85.3111313,3,2,ChIJlXdkVCcZ6zkRfa73hGH3ErE,980-8880334
Janakpur,Rafting,Ganga Sagar,"Ganga Sagar, Janakpur 45600, Nepal",26.7286843,85.9301352,4.6,389,ChIJGS1T8wdA7DkRVjAk852DqEI,Not available
Janakpur,Rafting,Scorpio rental in janakpur,"Janakpur 45600, Nepal",26.7222388,85.9279291,5,32,ChIJP15yAiRB7DkRDnu-g8Vt8w8,981-2000047
Janakpur,Rafting,Paddle Nepal Administration Office,"Kathmandu 44600, Nepal",27.7155954,85.3104967,5,3,ChIJ3RbA3PwY6zkRm42xpiSwIFk,01-4700239
Janakpur,Paragliding,N/A sky tours and travels,"Janakpur 46000, Nepal",26.7193146,85.9190717,5,1,ChIJERmQQ4pB7DkRYkA-BBnpagc,981-7855135
Janakpur,Paragliding,Paragliding spot,"RPH5+5H, Gaighat 56300, Nepal",26.8279337,86.7088883,3.8,5,ChIJ5_GBzTvD7jkRTXYOWmJmU6I,Not available
Janakpur,Paragliding,Paragliding point.,"J6WW+77, Jiri 45500, Nepal",27.6457314,86.245644,0,0,ChIJuQUK60TZ6zkRY5tkfzjANls,Not available
Janakpur,Paragliding,PRAYASH Hotel Paragliding spot,"6WJM+GCR, Kamalamai 45900, Nepal",27.2303949,85.9335445,5,1,ChIJtVvXDH7z6zkRQQ0ErNFBlnA,047-520699
Janakpur,Paragliding,Paragliding in Pokhara (Booking Center),"Kathmandu 44600, Nepal",27.716074,85.3126994,4.7,14,ChIJ9R6_BcUZ6zkR9rG3CoVp1lY,985-1203181
Janakpur,Paragliding,Fly Nepal paragliding,"6X37+PRW, Baidam, kahere, Lakeside, Pokhara, Nepal",28.2043571,83.9645769,3.6,16,ChIJbSC4peaUlTkRwCGGwdd0n9I,061-466340
Janakpur,Paragliding,Sunrise Paragliding,"Baidam Rd, Pokhara 33700, Nepal",28.2069436,83.9585845,4.7,195,ChIJRwBSPR6VlTkRwLn_ikDvMYc,985-6033483
Janakpur,Paragliding,Kathmandu Paragliding and Hang Gliding Pvt Ltd,"Satdobato, Godavari Road, Godawari 44600, Nepal",27.5957487,85.3724652,4.9,13,ChIJSVo7gz4R6zkRb0Usc9yK_1I,980-1016590
Janakpur,Paragliding,Janakpur Nepal,"PWGR+V73, Janakpur 45600, Nepal",26.7271466,85.9406745,4.5,6,ChIJMdyUCOw_7DkRHc7E57H_VU0,Not available
Janakpur,Paragliding,Kathmandu Paragliding,"Bharma Kumari Marga, Kathmandu 44600, Nepal",27.7130881,85.3127427,4.3,12,ChIJFUT8PfwY6zkRsgmixrxIlyA,980-1016590
Janakpur,Paragliding,Open Sky Paragliding,"Baidam Rd, Pokhara 33700, Nepal",28.2154758,83.9583527,4.9,843,ChIJbQdIfx2VlTkR2KdBs6VI2AE,984-6212425
Janakpur,Paragliding,Advance Paragliding,"Street no 7,Lakeside,Pokhara.Infront of Hotel City Inn, Pokhara 33700, Nepal",28.2060661,83.961705,4.9,186,ChIJ88sbbhuVlTkR5UZ22bAJHxY,985-6036262
Janakpur,Paragliding,Paragliding in Nepal,"Panchase Marga, Pokhara 33700, Nepal",28.2268991,83.9338702,4.5,924,ChIJ6xDrVcyUlTkRM1w7qCTdXgs,984-6384684
Janakpur,Paragliding,Blue Sky Paragliding,"Lakeside Rd, Pokhara 33700, Nepal",28.2183075,83.9587202,4.4,103,ChIJWfsM_eOUlTkRF97j3dcuaSs,061-454737
Janakpur,Paragliding,Janakpur,"Janakpur, Nepal",26.7271466,85.9406745,Not available,Not available,ChIJuYsT-wVA7DkR0cITDs9kOlM,Not available
Janakpur,Paragliding,Team 5 Nepal paragliding,"Pahari marg, Pokhara 33700, Nepal",28.2104026,83.9581568,4.6,399,ChIJOXTVwzSVlTkRRGTUySJNDhs,061-456314
Dharan,Swimming Pool,Dharan Recreation Pvt. Ltd.,"Dharan Recreation Pvt. Ltd., Naulo Path, Dharan 56700, Nepal",26.7978146,87.2926811,Not available,Not available,ChIJ30DLno1B7zkRYU0VtmFUnzg,Not available
Dharan,Bungee Jumping,Budhasubba Paragliding PVT. LTD,"R77G+8MV, Dharan 56700, Nepal",26.8133505,87.2766612,5,2,ChIJFeZrtaZB7zkRDHInNWsgY0g,980-7350511
Dharan,Bungee Jumping,Dharan paragliding,"Jana Path, Dharan 56700, Nepal",26.8265025,87.2822584,4.8,18,ChIJgfB4htxD7zkRAz8sVrrt-jI,980-7048739
Dharan,Bungee Jumping,Chinde Dada,"R7QF+3G5, Dharan 56700, Nepal",26.8376425,87.2738618,4.3,229,ChIJi90mq1NB7zkRUrE8Fd3j2No,Not available
Dharan,Bungee Jumping,Bungy Nepal Adventure,"5XMM+F7F, Pardi Bazaar, Pokhara 33700, Nepal",28.1835476,83.9872585,4.6,229,ChIJh6fFPO2VlTkRxXDqtMB8q4M,061-402020
Dharan,Bungee Jumping,Ace dharan travels & tours,"Buddha Marg 7, Dharan 56700, Nepal",26.809881,87.2848671,0,0,ChIJY4E6D-lB7zkRPHlTZNWXpJE,Not available
Dharan,Mountain Climbing,Chinde Dada,"R7QF+3G5, Dharan 56700, Nepal",26.8376425,87.2738618,4.3,229,ChIJi90mq1NB7zkRUrE8Fd3j2No,Not available
Dharan,Mountain Climbing,Dharan,"Dharan, Nepal",26.806496,87.2846262,Not available,Not available,ChIJHRwnx59B7zkRAsCQdTYAEx0,Not available
Dharan,Mountain Climbing,Thingabari Suspension Bridge,"R8F3+95J, Dharan 56700, Nepal",26.7948592,87.3169857,4.3,3,ChIJ4W5MyLJD7zkRuQMkGDU7LW4,Not available
Dharan,Mountain Climbing,Namaste Jharana,"V8FJ+HRV Dharan, Dhankuta, Nepal",26.8739997,87.3320604,4.4,1299,ChIJ-X-MTndE7zkRe-9WFC6pSJk,Not available
Dharan,Mountain Climbing,"theeagletrail.com - the eagle trail campsite, BBQ and Picnic Area","Mainamiani 56300, Nepal",26.8630477,87.1232884,0,0,ChIJ4xuJ6ypB7zkRsKKeo6yzKgU,974-6340609
Dharan,Mountain Climbing,Okhre View Tower,"Bhedetar - Rajarani - Rabi - Ranke, Yangshila 56800, Nepal",26.8454874,87.3673402,4.3,158,ChIJX2tHOkdD7zkRKwwUz1bT3Co,Not available
Dharan,Rafting,Shiva Jatta Waterfall,"R8VF+JVC, Dharan 56700, Nepal",26.8440516,87.324638,4.2,47,ChIJq0fWS-tD7zkRMJKq4b-vxbY,Not available
Dharan,Rafting,Bhaudi,"Bhaudi, Dharan 56700, Nepal",26.8036875,87.2854409,3.6,27,ChIJJ9XrG5dB7zkRHNKZP3K7eu0,Not available
Dharan,Rafting,GRG's Adventure Kayaking,"Annapurna Market, Satgumpti, Kathmandu 26414, Nepal",27.7152985,85.3090739,4.7,23,ChIJg83C-PwY6zkRUeF0MtEZX3A,01-4700928
Dharan,Rafting,Khahare Khola,"Khahare Khola, Dharan 56700, Nepal",26.8217553,87.2833504,3.7,45,ChIJf4fQg3ZB7zkRD3p-XptcJtA,Not available
Dharan,Rafting,Mountain River Rafting Pvt. Ltd.,"Chaksibari Marg 26-16, Kathmandu 44600, Nepal",27.7173212,85.3103352,4,8,ChIJH0s4MuMY6zkRjKPMDxTpgr8,01-4700770
Dharan,Rafting,"Ex View Point, Bijayapur","R79R+W4H, Dantakali Path, Dharan 56700, Nepal",26.8198056,87.2903637,4.4,163,ChIJGcc5vndB7zkRmH2sw3milzY,Not available
Dharan,Rafting,Chinde Dada,"R7QF+3G5, Dharan 56700, Nepal",26.8376425,87.2738618,4.3,229,ChIJi90mq1NB7zkRUrE8Fd3j2No,Not available
Dharan,Rafting,Tamawa तामावा,"Q635+MF, Dharan 56700, Nepal",26.7541758,87.2086445,0,0,ChIJ0UyD7aEV7zkRP2n8HWJ4nUY,Not available
Dharan,Rafting,शर्दु खोला,"R69V+MCV, Dharan 56700, Nepal",26.8192425,87.2435387,0,0,ChIJ611dG2dB7zkRbSwmMRxynPs,Not available
Dharan,Rafting,Nepal River Runner,"DRS Bhawan 5th Floor, Paknajol Marg 16, Kathmandu 44600, Nepal",27.7155638,85.3085954,4.3,29,ChIJt4PKOuMY6zkRLojcE9CeFv4,985-1188261
Dharan,Rafting,Sardu Khola,"Sardu Khola, Dharan 56700, Nepal",26.8315524,87.282038,4.2,37,ChIJZ3_-O2pB7zkR2h5iyHWiIis,Not available
Dharan,Rafting,"Tamor Bridge,Mulghat,Koshi Rajmarg","W8H8+QVJ, Dharan Dhankuta Hwy, Budhimorang 56800, Nepal",26.9294502,87.3171419,4.3,462,ChIJTfaAocZF7zkRUdHnrrjXgS4,Not available
Dharan,Rafting,Nepal River Transport,"R5X2+RP7, Barahakshetra Road, Barahakshetra 56703, Nepal",26.849536,87.1517987,3,8,ChIJu5Ng-YA_7zkRkdDRL--XCI8,985-2055390
Dharan,Rafting,Riverside Resort and River Park,"Budhimorang 56800, Nepal",26.9304085,87.3177824,3.7,35,ChIJW2NOtcZF7zkRck0RQ9xnm-E,985-2070444
Dharan,Rafting,Shardu Khola,"Shardu Khola, Dharan 56700, Nepal",26.8260344,87.2683831,3.8,28,ChIJy8gMYARB7zkR0pVeomED9kw,Not available
Dharan,Rafting,Sardu Khola,"Sardu Khola, Dharan 56700, Nepal",26.8235363,87.2514226,3.7,26,ChIJM9OrkPBA7zkRtOjQxu0t3EA,Not available
Dharan,Rafting,Nepal Raft,"Bhagabati Bahal, Kathmandu 25790, Nepal",27.7161749,85.311584,3.9,18,ChIJfaW3Hv0Y6zkR8JuP8PXUyhs,985-1035699
Dharan,Rafting,Sardu Khola,"Sardu Khola, Dharan 56700, Nepal",26.8194113,87.2437962,3.3,4,ChIJQScjDPVA7zkRsi0NT-mqKcA,Not available
Dharan,Rafting,चार्ल्स प्वाइन्ट,"Dharan 56804, Nepal",26.8611792,87.3192863,4.2,84,ChIJATFP8_RD7zkRfXUowbiqgYY,Not available
Dharan,Rafting,Sardu Khola Bridge,"R7F3+J5W, Unnamed Road, Dharan 56700, Nepal",26.8241061,87.2529432,4.4,7,ChIJCatu4gFB7zkRKrvhiLOY4ZA,Not available
Dharan,Rafting,काली खोला,"काली खोला, Dharan 56700, Nepal",26.8403752,87.2798293,3.5,2,ChIJWZ_h7BVB7zkRk1Ugtwa2WWs,Not available
Dharan,Rafting,Rafting Adventure Nepal,"Baidam Rd, Pokhara 33700, Nepal",28.2216203,83.9546205,4.8,240,ChIJ146FAPiVlTkRI5q7wgEGC7s,985-6083583
Dharan,Rafting,Chumpule Khola,"R6GV+4X, Dharan 56700, Nepal",26.8252957,87.2449734,5,2,ChIJnV1O-QtB7zkRxFHUKQESZYc,Not available
Dharan,Rafting,Kavre Khola,"R6FV+3P, Dharan 56700, Nepal",26.8226364,87.2443192,0,0,ChIJlT9JKjFB7zkRSvBPchUkOEc,Not available
Dharan,Rafting,WhiteWater Nepal Pvt. Ltd.,"P886+75X, Chaksibari Marg, Kathmandu 44600, Nepal",27.7157344,85.3105052,5,13,ChIJnbhV2_wY6zkRkD71Xs6FeyI,01-4700899
Dharan,Rafting,British Gurkha Memorial Park,"R6PX+5WC, Dharan 56700, Nepal",26.835435,87.2497594,4,102,ChIJ20JH0ehA7zkR7G2p8khncjU,Not available
Dharan,Rafting,Poudel River,"Poudel River, Nepal",26.7335884,87.2033238,1.1,22,ChIJ0Sjv5zsV7zkRXZ9S-IBeQmk,Not available
Dharan,Rafting,B.P. Park / Osho Park,"R7WV+F63 Sardu Khola, Dharan 56700, Nepal",26.8461322,87.2930399,4.1,172,ChIJ95RNBtBB7zkR3Y68En-hihE,Not available
Dharan,Rafting,Tarahara Khola,"Tarahara Khola, Itahari 56705, Nepal",26.6990858,87.2682985,3,2,ChIJh7ft65hr7zkR24k85fV-AUE,Not available
Dharan,Rafting,Tista River Rafting,"Forest, NH 10, Dansong, Kalimpong, West Bengal 734312, India",27.0825619,88.4410347,4.5,134,ChIJW2Ih2y4h5DkRrhR7a-thE48,080163 40945
Dharan,Rafting,Tamor river bridge,"MFH6+X56, Belbari 56600, Nepal",26.6799002,87.460397,4,1,ChIJAeTUls9j7zkRdb_gHvdCZG0,Not available
Dharan,Rafting,Sikkim Rafting,"NH710 Melli-Jorethang, Nayabazar Rd, Champa, Melli, Sikkim 737128, India",27.0822963,88.428755,4.8,4,ChIJd1rpA-wh5DkR3_YLD4BZiEA,074776 94011
Dharan,Rafting,Hakpara River Bank,"2G4F+5J, Mouwa 57400, Nepal",27.0054714,87.5240659,0,0,ChIJ36qBbnJX7zkRMXYTARXk6N4,Not available
Dharan,Rafting,Teesta Triveni White Water Rafting & Camping,"National Highway 10 Kalimpong Dansong Forest, Kalimpong, West Bengal 734312, India",27.0822907,88.4392193,4.4,654,ChIJeeTiDs8h5DkREGvulq0sUXM,086370 70220
Dharan,Rafting,Mechi river indo-nepal boder,"G4G7+28M, Galgaliya Rd, Galgalia, Bihar 855106, India",26.5250768,88.1133027,3.3,4,ChIJx3g2mXOt5TkRBfe7TI67zEw,Not available
Dharan,Rafting,Gadahan Khola,"Gadahan Khola, Itahari, Nepal",26.6755242,87.249942,3.5,30,ChIJQ_2X4Xlr7zkRutpSG8QTP6w,Not available
Dharan,Rafting,LekhBesi Holidays,"Lotus Galli, Itahari 56705, Nepal",26.664078,87.2759714,5,43,ChIJce8Y4Cdt7zkR7-BbFvHYMtk,985-2076345
Dharan,Rafting,Tribeni Koshi,"W576+289, Chhintang 56800, Nepal",26.9125383,87.1608544,4.5,4,ChIJ_0EMK6Y57zkRNO9avgmtiPY,Not available
Dharan,Rafting,Barahakshetra marine & resorts pvt ltd,"V532+QQW, Koshi Bridge, Chatara, Barahakshetra Road, Barahakshetra 56300, Nepal",26.8544854,87.1519716,4.8,14,ChIJ7__FZT0_7zkRfmTDZfJlVRo,982-4347187
Dharan,Rafting,"Koshi Bridge, Chatara,Bhitri-Madesh Rajmarg","V542+3CJ, Barahakshetra Road, Barahakshetra 56300, Nepal",26.8552009,87.1510072,4.4,837,ChIJ5Rp9IK4-7zkRQfxCzwV8AD8,Not available
Dharan,Rafting,Yippee Land Amusement & Water Park,"Itahari 56705, Nepal",26.6989948,87.2924747,4.4,649,ChIJX4OIqCJr7zkRLWCRE7i8x_Q,985-1348155
Dharan,Rafting,"Seuti khola bridge, kumarkath","P67Q+8R8, Bakalauri 56705, Nepal",26.7132822,87.2395905,0,0,ChIJaYXMyXhr7zkR_KTh5xv1FNw,981-4340054
Dharan,Rafting,Thousand Buddha,"V826+XC2, Dharan 56700, Nepal",26.8524517,87.3111262,3.8,5,ChIJGV5yiStD7zkR5aburhwSqaw,Not available
Dharan,Rafting,Morange River Bridge,"PGVG+44, Letang 56600, Nepal",26.7428046,87.5253175,5,1,ChIJzThWWKFh7zkRU4Gmstb8lqg,Not available
Dharan,Rafting,Triveni River Side Resort Pvt. LTD.,"J8M2+P3G, Sundar Dulari, Nepal",26.6343257,87.3000789,3.8,177,ChIJr1LodWdt7zkRRiN8lc3y-f4,Not available
Dharan,Rafting,Ghagrah River bridge,"HW6J+CH, Chakchaki 57200, Nepal",26.5610749,87.9314797,0,0,ChIJwR3j7H-j5TkReZDqUhZct3M,Not available
Dharan,Rafting,RIVER RAFTING IN TEESTA N MELLI,"FOREST, MELLI BAZAR NH10 MANGER, Kalimpong, West Bengal 734312, India",27.085596,88.4536728,4.2,569,ChIJeUF5agIh5DkRTPwSaqsrNtE,Not available
Dharan,Rafting,Singhiya river bridge,"C7PX+RVW, Biratnagar 56613, Nepal",26.4376489,87.2999124,4.7,3,ChIJiZ3CDV517zkRRXoikwfndDQ,Not available
Dharan,Rafting,Kheruwa River Bridge,"PGXG+J85, Letang 56600, Nepal",26.7500352,87.5259254,5,1,ChIJAZbeCy5h7zkR2efNYcYPJ3I,Not available
Dharan,Rafting,Osho Mahaparinirvan Dhyan Kendra,"R7VR+CPQ, 7, Bishnu Paduka Marg, Dharan 56700, Nepal",26.8464121,87.2925464,4.2,32,ChIJqTlbuVxB7zkRpH6FKqJZXyE,986-4653175
Dharan,Rafting,Blue aqua river rafting and emergency response team,"NH10, Kalimpong Dansong Forest, West Bengal 734312, India",27.0806375,88.4365982,4.7,3,ChIJnVPVTAch5DkRN8Y2jt48k1o,Not available
Dharan,Rafting,The Khado River Front,"HQ7H+7WV, Didhawa 56400, Nepal",26.5632393,86.7798022,4.5,2,ChIJn9GOJpf77jkR-JYlX3T5eu4,Not available
Dharan,Rafting,Paddle Nepal,"Lakeside Center Mall Baidam Road, Pokhara 33700, Nepal",28.2134658,83.9573271,4.6,166,ChIJLa6E3uGUlTkRA4jC8gHEVQE,061-455730
Dharan,Rafting,Sewti Khola,"Sewti Khola, Nepal",26.7133448,87.2335326,3.9,30,ChIJhTVxAAJC7zkR7EjWRvlJoPg,Not available
Dharan,Rafting,Kingfisher River Rafting,"National Highway 10, Kalimpong Dansong Forest, 737128, India",27.0924733,88.46179,4.3,165,ChIJKcOT9eoh5DkRVWfhrwzfMb8,080168 46852
Dharan,Rafting,Baguwa Khola,"R58Q+CR, Barahakshetra 56703, Nepal",26.8161181,87.1895935,3,1,ChIJoxHN-Lc_7zkRFLFaDNpw44g,Not available
Dharan,Rafting,Tamor River,"Tamor River, Nepal",26.9447201,87.3674226,4.5,83,ChIJx6aFbc1X7zkROycp0dNseII,Not available
Dharan,Rafting,Shardu khola,"P5HW+M4, Bakalauri, Nepal",26.7292125,87.1953136,0,0,ChIJe1bT2boV7zkRnjWT4I1i47E,Not available
Dharan,Rafting,Amaha WetLand,"Barahakshetra 56703, Nepal",26.7478076,87.2118624,4.2,61,ChIJs-xUWa4V7zkREpc-hWm1aSg,980-4300783
Dharan,Rafting,The Balan River Front,"HF4P+365, Inarwa 56500, Nepal",26.5551498,86.4856183,4,1,ChIJ014870qP7jkRGsN12CfoosI,Not available
Dharan,Paragliding,Dharan paragliding,"Jana Path, Dharan 56700, Nepal",26.8265025,87.2822584,4.8,18,ChIJgfB4htxD7zkRAz8sVrrt-jI,980-7048739
Dharan,Paragliding,Dharan Paragliding Pilot club,"Bishnupaduka, Dharan 56700, Nepal",26.8385176,87.2738349,4.4,20,ChIJdz-wqRdB7zkRTtC9rlwfduI,981-7350511
Dharan,Paragliding,Budhasubba Paragliding PVT. LTD,"R77G+8MV, Dharan 56700, Nepal",26.8133505,87.2766612,5,2,ChIJFeZrtaZB7zkRDHInNWsgY0g,980-7350511
Dharan,Paragliding,Dharan sky adventure paragliding and dharan sky hotel,"Dharan 56700, Nepal",26.8520622,87.3111513,4.5,6,ChIJbyvk_NRD7zkR2SbHh9s16YA,984-2064987
Butwal,Swimming Pool,Club Jawai,"football ground, Salghari, Belbas, Butwal - 13 landmark: Lauray chowk, Jawaai, Butwal 32907, Nepal",27.6917774,83.4243672,4,64,ChIJXTEIw7eHljkROQC0TK8EyLY,982-1570015
