city,name,address,latitude,longitude,rating,total_ratings,place_id,phone_number
Dharan,Gorakha Hotel Pvt. Ltd,"M78C+PV8, Itahari - 6, NTC Rd, Itahari 56705, Nepal",26.6638631,87.2737292,4.2,128,ChIJ85EBP5Zt7zkRGoyil5X-sKI,025-582311
Dharan,Soaltee Westend Itahari,"M7MF+682, H08, Itahari 56705, Nepal",26.6830469,87.2731094,4.4,77,ChIJVZAuVbdr7zkRGIQz_uakhW4,025-590317
Dharan,OYO 590 Hotel Star Purwi,"Hotel Star Purwi, Chatara Line, Dharan 56700, Nepal",26.8166958,87.2820445,4,202,ChIJcyfLn6tB7zkRfpbYdEIpBys,981-7302498
Dharan,New Dreamland Hotel & Lodge,"Dhankute Road, Dharan 56700, Nepal",26.8132568,87.2752391,3.5,256,ChIJb6SZlKZB7zkROdbvv0kbwXk,025-575024
Dharan,"Royal Resort, Itahari","H08, Itahari 56705, Nepal",26.6833803,87.2738506,4.2,274,ChIJ76RmJI9r7zkR784IBjxdwAU,985-2066332
Dharan,Hotel Nava Yug,"Deshi Line, Dharan 56700, Nepal",26.8115502,87.2856904,3.6,183,ChIJF8jpSJlB7zkR4OXnN8f0i_g,025-574797
Dharan,Hotel Verandah,"Central Plaza, Level 6, Itahari 56705, Nepal",26.6632634,87.2750428,4.1,297,ChIJ-YA833ht7zkRSZHeGn7ps4w,025-589303 ext. 589404
Dharan,Hotel The Ratna Inn,"Binayak Path, Dharan 56700, Nepal",26.8089944,87.2829595,3.6,290,ChIJZYd2YJhB7zkRt0insag71P8,025-578397
Dharan,Hotel Maden Inn,"press, Mahendra Hwy, Itahari 56705, Nepal",26.6632393,87.2786824,4.1,153,ChIJ-_kyKWFt7zkRz3tk5KSa3Fc,986-0691563
Dharan,Hotel Dharan Kitchen,"Dasharath Marg, Dharan 56700, Nepal",26.8048677,87.2897002,3.7,92,ChIJmVWIepFB7zkRJhLGeofAWZE,025-532580
Dharan,Namaste Resort,"haran-4, Bhedetar, Dharan 56804, Nepal",26.8543958,87.3193563,4,64,ChIJUTMs8WdD7zkRTkj-NUVqwY8,01-4217474
Dharan,Dharan Golf Club,"R74C+HR6, BPKISH, Dharan 56700, Nepal",26.8064143,87.2720003,3.9,123,ChIJ3TyUVqVB7zkRskvW2mKFSeI,025-525555
Dharan,Hotel Edingo Inn,"Sangeet Chowk, Itahari 56705, Nepal",26.6643886,87.2762975,4.7,21,ChIJr3rpWatt7zkRDnEcWJbvhds,025-590724
Dharan,"Hotel Ambassador (Lodge, Restaurant & Bar)","Dharan-13, Zero Point, Amar Pravi Marg, Dharan 56700, Nepal",26.8315728,87.2887783,3.3,29,ChIJSer0oPJB7zkRX5ibDxV2apo,025-525297
Dharan,Guru Hotel And Lodge,"Kirat St, Itahari 56705, Nepal",26.6644757,87.2772584,4.2,119,ChIJe2VwGLht7zkRAFyQA0Hwp5M,984-2035772
Dharan,Hotel Murchunga Int'l Pvt. Ltd.,"X8HV+PWG, Dhankuta 56800, Nepal",26.9793046,87.3448327,4.3,12,ChIJM7gjgldP7zkRc4lS_PlqT8w,026-522196
Dharan,Hotel Majestic,"V83F+VJC, Bhedetar - Rajarani - Rabi - Ranke, Bhedetar 56804, Nepal",26.8546827,87.3240154,3.8,205,ChIJdai55Y1D7zkRx4VwQfwTtRE,025-400032
Dharan,SPOT ON 601 Hotel Buddha Inn,"Buddha Inn Rajarani Road, Bhedetar, Dharan 56804, Nepal",26.8579234,87.3211672,3.3,78,ChIJtRof_m5D7zkRRQwDZIJ3d9c,Not available
Dharan,Hotel Aangan,"Putali line, Dharan 56700, Nepal",26.8121836,87.2799464,3.7,71,ChIJYwWVSqFB7zkRyR2LzxVewWo,025-570640
Dharan,Hotel Kanchanjunga,"R73Q+85M, Koshi Hwy, Dharan 56700, Nepal",26.803321,87.2878943,3.5,220,ChIJ95Tt8pVB7zkR7S0zmtsXLeE,025-577411
Dharan,OYO 377 Hotel White Dove,"Putali line, Dharan 56700, Nepal",26.8135617,87.2752999,3.8,80,ChIJXcjanb1B7zkRTJW6fBY0xCg,01-4217474
Dharan,OYO 367 Hotel Easy Riders,"पुतली लाइन, Dharan 56700, Nepal",26.8076738,87.2966686,3.7,221,ChIJdxtxCoZB7zkRhxFuekzydQM,01-4217474
Dharan,Capital O 435 Hotel Intourist Palace,"Lotus Galli, Itahari 56705, Nepal",26.6635477,87.2763552,4.3,212,ChIJ12nuQDZt7zkRrr66NpC61ME,01-4217474
Dharan,TEC Resort & Bar (Group of Exotic Family ),"devithan, Bhadetar - 8, Bhedetar 56800, Nepal",26.8536228,87.3191295,4.9,368,ChIJISKogx1D7zkROgNY8snHyng,976-5483871
Dharan,SPOT ON 471 Namuna Hotel And Lodge,"Namuna Hotel and Lodge Koshi Hwy, Bhedetar, Dharan 56804, Nepal",26.8777497,87.3315718,4.5,35,ChIJ2wx58VdF7zkRQJ-aufoL6aQ,01-4217474
Dharan,Janahit Guest House,"Dharan 56700, Nepal",26.8152769,87.2763654,3.6,37,ChIJ36zaLqdB7zkR3vR9P9u9E_o,025-523196
Dharan,Hotel Arun Valley,"V85C+3J2, Bhedetar 56804, Nepal",26.8576295,87.3215177,3.6,176,ChIJT2fL0oxD7zkRUTx00j5JGXc,025-400009
Dharan,Yara Hotel,"Hamro Bato, Itahari 00977, Nepal",26.6601613,87.2743613,3.4,104,ChIJ6_nCtjJt7zkRspdxk-5XZF8,025-581733
Dharan,OYO 475 Hotel Eastern Palace Pvt Ltd,"Dharan line 556, Itahari 56705, Nepal",26.6674981,87.2772087,4.2,6,ChIJr92xco5t7zkR8MBMe7QtQ-o,01-4217474
Dharan,SPOT ON 551 Hotel Changhim And Lodge,"Sangurigadhi, Bhedetar, Dharan, Bhedetar 56804, Nepal",26.8599856,87.3264588,3.6,8,ChIJJYB-1Z5D7zkRQwQNp13Y9Es,01-4217474
Dharan,Hotel Himalaya,"V83G+H45, Bhedetar - Rajarani - Rabi - Ranke, Dharan 56804, Nepal",26.8538368,87.3253709,3.7,85,ChIJNQkfho1D7zkReApYASm_lEE,025-400028
Dharan,Hotel swastik and lodge,"NTC Rd, Itahari 56705, Nepal",26.6641206,87.2703896,4.6,11,ChIJ53_cau1t7zkR4x1N5y0N_a8,980-7845443
Dharan,OYO 736 Gokulam Resort Pvt. Ltd.,"Gokulam Resort Dulari, Itahari 56705, Nepal",26.6475666,87.2906011,4.3,4,ChIJodtFHNxt7zkRDfmxS-ejTp8,01-4217474
Dharan,Pathibhara Hotel,"Biratnagar Line, Bista Complex, Itahari 56705, Nepal",26.6585852,87.274946,3.7,508,ChIJyTypLWls7zkR1KW3JLGwb-E,025-586842
Dharan,OYO 329 Hotel Utsav,"Itahari Milan Chwok (137.78 mi, Itahari 56705, Nepal",26.6598796,87.2850633,4,134,ChIJT4rLBz9t7zkRt9gQ8Ev5uy4,01-4217474
Dharan,Hotel Swad Pvt Ltd,"Mahendra Hwy, Koshi Haraicha 56600, Nepal",26.6693559,87.3824011,4.4,128,ChIJ-fEo7K1l7zkRynMbmy0kEOo,021-547059
Dharan,Premier Hotel,"Dharan Line 6, Itahari 56705, Nepal",26.6650958,87.2739223,4,110,ChIJr13mF5Ft7zkRDJ9CRRFNXwo,025-588540
Dharan,SPOT ON 441 Dreams Hotel And Inn,"Bhedetar - Rajarani - Rabi - Ranke, Bhedetar 56804, Nepal",26.8548007,87.3238836,3.6,105,ChIJxUB0b51D7zkRM1Kv1P2oWPE,01-4217474
Dharan,Ganga jamuna hotel,"Koshi Rajmarga, Itahari 56705, Nepal",26.6653684,87.2633737,3.8,314,ChIJNU6MOX1s7zkRvWjMskiA8Wg,985-2081527
Dharan,RR HOTEL,"M76G+425 Golden chowk, Itahari 56705, Nepal",26.660302,87.2750633,3.5,24,ChIJkS7e8vNt7zkRfHtAAef8-BA,982-9334400
Dharan,Hotel Tuki Restaurant and Lodge,"Koshi Hwy, Itahari 56705, Nepal",26.6669274,87.2744819,4.4,42,ChIJl5lO1u5t7zkRWDy3mVIL20k,Not available
Dharan,City Guest House & Family Restaurant,"8, City Safari Line, New Bus Park Nepal, Itahari, Nepal",26.6627681,87.2628208,3.1,31,ChIJZf8C7GJs7zkRuKt7CrBNjXY,985-2032962
Dharan,OYO 500 Can Hotel And Lodge,"Can hotel and lodge, Aitabare Path, Itahari 56705, Nepal",26.66521,87.2737951,3.5,23,ChIJ9Ymb3YVt7zkR5RlZeAJVU4g,01-4217474
Dharan,SPOT ON 592 Lds Makalu Guest House,"Dhankuta Bus Station, Dharan Dhankuta Rajmarga, Dhankuta 56800, Nepal",26.9703512,87.3435013,3.7,31,ChIJ-Rw5-XRP7zkR0zSCqd34Z7I,01-4217474
Dharan,OYO 328 Premier Hotel Lounge And Restaurant,"Bhimphedi Buspark, Tribhuvan Rajpath, Itahari 56705, Nepal",26.6881997,87.271781,4.3,6,ChIJfdtHC7hr7zkRlqkpKRrrpLs,01-4217474
Dharan,OYO 354 Sumeru Hotel And Lodge,"55 Dharan buspark, Itahari, बिराटनगर 44600, Nepal",26.6649343,87.2749544,3.6,39,ChIJMaUg2Ett7zkRvCn5jxKJc8I,01-4217474
Dharan,SPOT ON 459 Hotel Diyalo Inn,"Hotel Diyalo Inn, Lotus Galli, Itahari 56705, Nepal",26.66315,87.278083,2.8,21,ChIJjYfry4Vt7zkRDHqUfTiVBnQ,01-4217474
Dharan,Hotel Intourist Palace,"Itahari Sangeet Chowk, Itahari 56705, Nepal",26.6635777,87.2766401,0,0,ChIJaS-zYlZt7zkRfRDt4_Q6Vz4,974-2290180
Dharan,Suravi Lodge,"X8CV+XFF, Hulak Tole & Thadobazar Street, Dhankuta 56800, Nepal",26.9724472,87.3436484,3.4,61,ChIJbyjXK51P7zkR-6dXg6CvhLg,Not available
Dharan,Hotel Zam Zam Inaruwa,"J43P+JWW, Inaruwa 56710, Nepal",26.6041648,87.1373252,3.3,43,ChIJVVVVVTkS7zkRdDSvrAu1Hsk,025-561930
Dharan,OYO 665 Pashupati Guest House,"Itahari 56705, Nepal",26.6636009,87.2703783,3.2,51,ChIJjwpjR2Vs7zkRW6AeziyVY_U,025-584630
Dharan,Welcome Guest House,"M77G+Q5P, Koshi Hwy, Itahari 56705, Nepal",26.6644502,87.275457,3.8,16,ChIJFV_EIW5s7zkRXvsCP7CuL_s,Not available
Dharan,OYO328 Premier Hotel Lounge & Restaurant,"Aitabare Path Itahari Province 1, 56705, Nepal",26.6665586,87.2731262,0,0,ChIJr-y0Q3Bs7zkRTvwvJxzJghU,01-4217474
Dharan,Koshi Tappu Bird Watching Camp Pvt. Ltd.,"Mahendra Hwy 3, पश्चिम कुशाहा 00977, Nepal",26.6599205,87.4132848,4,3,ChIJ-f7838hl7zkR0xi1EA8LYN8,980-7368484
Dharan,SPOT ON 423 Hotel Zamzam & Restaurant,"Zamzam & Restaurant, Inrwa, Biratnagar, Inaruwa 56710, Nepal",26.6093841,87.157249,3.6,12,ChIJcRE0lAQT7zkRnj55kABl9hg,01-4217474
Dharan,Hotel Zamzam And Restaurant,"J43P+MM2, Inaruwa 56710, Nepal",26.6041541,87.1366459,3.7,34,ChIJ4WeEWY0R7zkR7KyCCfEKtQQ,025-561930
Dharan,Deluxe Twin,"M77F+G69 Sangeet Chowk, Itahari 56705, Nepal",26.663781,87.2731165,0,0,ChIJnXrwwm9s7zkRvi3A8W8bs3Y,974-2290180
Dharan,Okhaldhunge hotel/ Tent house and catering,"M75G+R4W, Itahari 56705, Nepal",26.659611,87.2753363,5,1,ChIJFxBv3_1t7zkR_rlgT0nTRvU,984-9205660
Butwal,Siddhartha Cottage Butwal,"Milanchowk Butwal, Butwal 32907, Nepal",27.6871575,83.4647161,3.9,807,ChIJ23Rqj4eGljkRLeqNpYHbelU,071-533140
Butwal,Hotel Palm International,"Milan Chowk - 9, Butwal 32900, Nepal",27.6925397,83.4641978,4.3,221,ChIJPVLXyJ-HljkRF2vFq980unE,071-532057
Butwal,Hotel Da Flamingo,"Butwal 32907, Nepal",27.6694554,83.4626067,4.3,274,ChIJZ05lkGqFljkR96baxuIvoNA,071-420152
Butwal,Dream International Hotel,"kalikapath, Butwal 12486, Nepal",27.6906287,83.4626892,4.6,206,ChIJyWZMheuHljkRCu_N9R7R9hI,985-7085935
Butwal,Darcy's International Hotel,"New Bus Park, Darcys Road, Butwal 32907, Nepal",27.6952911,83.4632599,3.8,346,ChIJX3XZdUKGljkRJs1dHgnpS3o,071-553800
Butwal,De Crown Inn,"MF68+7C2, Tilottama 32907, Nepal",27.6603383,83.4661717,4.7,38,ChIJX902iimFljkR_8Zu8un5lzo,981-9486086
Butwal,Hotel Everest Inn,"Sukhhnagar, Shukra Path, Butwal 32907, Nepal",27.6872353,83.4661209,4.4,19,ChIJv5EY5eqHljkR_lhFWpqxmWo,985-7086653
Butwal,Amrapali Cottage and Restaurant Pvt. Ltd.,"Butwal 32907, Nepal",27.6861664,83.4706636,3.8,541,ChIJUTlQnIiGljkRUdAOhFrTsz8,980-1341001
Butwal,Hotel Span,"Tribhuvan Path, Butwal 32907, Nepal",27.6896754,83.4687504,4.2,86,ChIJaUUcG86HljkREPUFILi6yeI,980-2671863
Butwal,Hotel Avenue,"Golpark, Butwal 32907, Nepal",27.715772,83.4660091,4.2,83,ChIJbxD9kJOHljkRKYhrvs_sVPc,Not available
Butwal,Hotel Royal Chautari,"Buddha Path, Butwal 32907, Nepal",27.7011377,83.4667981,4.5,40,ChIJleV5hymHljkR80npK8l0sH8,071-530286
Butwal,Hotel Sai Aman,"New Bus park, Butwal 32900, Nepal",27.6934919,83.4648194,4.6,19,ChIJIXWUEV6HljkRoGmZwlOWnZQ,970-2654571
Butwal,Hotel Annapurna and Guest House,"Butwal Sub-Metropolitan, New Buspark, Butwal, Nepal",27.6933322,83.4648445,3.6,53,ChIJVVWVll6GljkRxhZpnlrW4fg,071-534892
Butwal,Dreamland Gold Resort & Hotel,"Tilottama - 5, Manigram, Rupandehi, Butwal, Tilottama 32903, Nepal",27.6210549,83.4710435,4.1,1179,ChIJY8dmDfuEljkRyAkkZ28RdpE,071-560171
Butwal,Hotel New Era,"Butwal Bus Park, Kalikapath, Rupandehi, Lumbini, Butwal 32907, Nepal",27.6961181,83.4630148,3.7,276,ChIJ4w4ix2GGljkRDpkczcCHTmQ,071-535654
Butwal,Shahi Land Hotel,"Shahi Land Hotel, Butwal 32907, Nepal",27.6835832,83.4470531,4.6,15,ChIJO_2sSmyHljkRaQQs48oi7AU,974-8819050
Butwal,Hotel The Yarsha Butwal,"Butwal 32907, Nepal",27.6906277,83.4653141,4.5,95,ChIJH_ONxbyHljkRamnZvN0k3-U,986-7134036
Butwal,Madhukunda Homestay,"Tilottama 32907, Nepal",27.6622273,83.4597104,3.8,54,ChIJb8_Vzs2FljkRFrNKeqpURtk,071-420375
Butwal,Dream view hotel pvt ltd,"Purano Sadak, Tilottama 32903, Nepal",27.6475261,83.4675015,5,4,ChIJPRIsM9eFljkRkuRy40v4Qhc,986-7890855
Butwal,Club Denovo,"Kalika Nagar 11, Butwal 32907, Nepal",27.6836508,83.4612076,4,758,ChIJLz2uMXyGljkRN9Um5jjjQg0,071-438885
Butwal,Aramba Resort Nayagaun Butwal,"Aramba Resort Nayagaun, Butwal, Nepal",27.6805404,83.4095413,3.8,178,ChIJEzehU6mIljkRDw_n0QXjPLw,985-7072355
Butwal,Manigram Bishram Batika Pvt. Ltd.,"Tilottama-05, Butwal 44600, Nepal",27.6275503,83.473045,4.3,143,ChIJp4_LHXuFljkRB7LPlhkNzss,980-2699681
Butwal,ASIAN HOTEL BUTWAL,"lumbini path, Butwal 32907, Nepal",27.6701728,83.4650517,3.8,326,ChIJVxaBpSyEljkRh_QI55ya0ic,Not available
Butwal,Everest international deluxe hotel,"E W, Mahendra Hwy, Butwal 32907, Nepal",27.6873608,83.4323375,5,8,ChIJ_____w-GljkRQEv99gqSp-Q,Not available
Butwal,Hotel Rosewood,"Traffic chowk, Butwal 32907, Nepal",27.6994645,83.4659386,4.3,27,ChIJ0-JJSIGHljkRExwXO-gTiwo,071-535009
Butwal,Rose Guest House,"Butwal 32907, Nepal",27.6722809,83.4644512,0,0,ChIJhdLeRwCFljkRToerXk_7WK8,071-438555
Butwal,Hotel Indreni,"Butwal 32900, Nepal",27.7035239,83.4670791,4.4,94,ChIJ4y6xt46HljkRXL3ghFsvE4g,071-535525
Butwal,Hotel Ozone 24,"Kalika Path, Butwal 32907, Nepal",27.6957531,83.4631106,4.6,84,ChIJmeKe5XqHljkRITJNcnsS82Y,071-532497
Butwal,Maharaja Resort Pvt. Ltd,"MFF6+W4F, Butwal 32907, Nepal",27.6753594,83.4607568,4.1,392,ChIJn05QYIuFljkR-azxmU2jag8,071-415347
Butwal,Lumbini Palace Resort Pvt. Ltd,"Siyari 5, Siddhapur, Dayanagar 32900, Nepal",27.5844296,83.376834,4.1,751,ChIJD8eFzIOPljkRceeIRZNXi3I,985-7018135
Butwal,OYO 727 The Chulo Hotel,"The Chulo Hotel, Mahendra Hwy, Butwal 32907, Nepal",27.6983297,83.4519251,4.3,53,ChIJaxf7XqSHljkRv4oUbw7MSnA,071-591914
Butwal,Hotel ABC,"MFPF+9WR, Butwal 32907, Nepal",27.6859809,83.4747669,3.6,23,ChIJZf0c1Q2HljkRXhQdk75GirA,984-6945500
Butwal,Capital O 661 Hotel Delbia,"Hotel Delbia, Traffic Chowk, Butwal 32907, Nepal",27.7015643,83.4664303,3.9,82,ChIJFTQG0Y6HljkRqnm3E6cKCRs,981-0346667
Butwal,Hotel Tulip Pvt Ltd,"Driver Tole, Nar and Malla Path, Tilottama 32907, Nepal",27.6481581,83.4665278,4,251,ChIJKQHb1yOFljkR_NDheoRAQ7s,071-414701
Butwal,"Tiger Palace Resort, Bhairahawa, Lumbini, Nepal","Tilottama - 15, Siddharthanagar 32904, Nepal",27.5689233,83.4558171,4.5,2357,ChIJqUKWn1qaljkRlcIByu0VUd8,071-512000
Butwal,Hotel Sindoor Pvt. Ltd.,"MFX7+FF7 Lumanti Butwal Field Office, Butwal-08, Butwal 32907, Nepal",27.7005856,83.4638129,3.7,160,ChIJe55jGmCGljkR96sKPPQCtuA,071-530381
Butwal,OYO 725 Hotel Prime International,"East-West Highway, Butwal 32900, Nepal",27.6836424,83.3879751,4.4,33,ChIJhek18YWJljkRm54E7sBDXt4,985-1233599
Butwal,Hotel Himalayan Yak,"Butwal 32907, Nepal",27.6839134,83.4623004,3.7,27,ChIJo7i4vDWHljkRUZ7We8hU_rI,980-2548923
Butwal,Bhairav Village Farm,"Bhairabsthan, Palpa 32500, Nepal",27.8748249,83.4829505,4.5,271,ChIJFeZXa417ljkRd62LXeLt1kg,980-3423249
Butwal,Hotel Brindaban,"Maitri Path, Butwal 32907, Nepal",27.698568,83.466729,3.4,248,ChIJ8y-m_IqGljkRigqcIq5h18s,071-503261
Butwal,The Butwal View,"H10, Butwal 32907, Nepal",27.667703,83.4644741,3.7,51,ChIJk_orLy2EljkR-a8as7B5aGQ,071-438529
Butwal,Galaxy Guest House and Restaurant,"Bank Colony Rd 08, Siddharthanagar 32900, Nepal",27.5114131,83.4511087,4.1,178,ChIJNZ4ekq2bljkRXMucYusixuk,985-7015505
Butwal,Namo Buddha international hotel,"MFV7+V2Q, Unnamed Road, Butwal 32907, Nepal",27.6947109,83.4627115,3.8,17,ChIJCchmaJ6HljkRTFjPJjpFBqk,071-545150
Butwal,SPOT ON 565 Hotel Park Plaza And Restaurant,"East-West Highway, Butwal 32907, Nepal",27.6948313,83.4632214,3.6,46,ChIJ5wks92GGljkRHkTqSHXWlts,071-543236
Butwal,Hotel Shubharatri,"Tinau path, new buspark, Butwal 32907, Nepal",27.6957465,83.4624397,4.3,30,ChIJjWjH2jiHljkRdgtcusRQGXE,984-0954464
Butwal,Hotel the Mirror Inn,"Behind ,Buspark, Mahendra Hwy, Butwal 32907, Nepal",27.6943473,83.4630355,3.6,104,ChIJU7xQ82GGljkRO2VxySfkJqE,071-538252
Butwal,Siddhartha Vilasa,"Siddharthanagar 32900, Nepal",27.5292833,83.4520046,4.5,150,ChIJA8tWoZGbljkRc9_pTelh5is,985-7049303
Butwal,Mankamana Resturant and lodge,"New Buspark 10, Butwal 32900, Nepal",27.6933946,83.4648194,4.8,6,ChIJgZCYS0qHljkRkKT6Mk9KsZI,986-7215850
Butwal,Hotel Samriddhi Pvt. Ltd.,"Airport Road, Bhairahawa 32900, Nepal",27.5127257,83.4266296,4.6,27,ChIJ-4Mc8XSbljkRVPoVsxftqLw,976-8379032
Butwal,Hidden Palace Pvt. Ltd.,"Siddharthanagar 32907, Nepal",27.603048,83.4723527,4.1,146,ChIJ5WymK8yFljkR5JiZTU600o8,071-560583
Butwal,NANSC Hotel,"GF44+266, Siddhartha Hwy, Siddharthanagar 32900, Nepal",27.5048991,83.4559831,3.9,552,ChIJB5zt-zCaljkRszKykTXEYFs,071-574376
Butwal,OYO 538 Hotel Castle,"Siddhartha Hwy, Siddharthanagar 32900, Nepal",27.4981746,83.4587426,3.6,79,ChIJN5zoHzGaljkRlhs-ZJB5TGA,Not available
Butwal,Horizon Homestay,"Bhagwati Tole Rd 3, Tansen 32500, Nepal",27.8696107,83.5475175,4.5,86,ChIJk2P65ip5ljkRzDJ2OhH6Rls,984-7021089
Butwal,Hotel Dahlia,"Mahadevi Rd 09, Butwal 32907, Nepal",27.6779304,83.4627039,4.1,33,ChIJueTS48WHljkRS5AFkfdZ5-E,071-438464
Butwal,Diyalo Hotel,"PF37+69R, Nepalgunj Road,OldBuspark, Butwal 32907, Nepal",27.7031054,83.4633872,3.7,159,ChIJ-ysFnF-GljkR3UbNN4p7ic8,071-530762
Butwal,The SR Hotel,"Shankar Tower, Tilottama-1, Tilottama 32907, Nepal",27.6446477,83.4694564,4.1,202,ChIJNzKkCfmFljkRE3Wi6gMMID8,071-590502
Butwal,Hotel Sweet Dream,"MFV7+H65, Unnamed Road, Butwal 32907, Nepal",27.6938982,83.4631249,3.4,31,ChIJxwPq1_eHljkRhQiuI5wVr4Q,985-7028714
Butwal,Hotel Lacoul,"lumbini, Siddhartha Hwy, Siddharthanagar 32900, Nepal",27.5030791,83.4577715,3.8,419,ChIJ__9vlTGaljkRMmQ3WsF1W2c,071-575575
Butwal,Hotel Barshana,"yogikuti, Tilottama Path 3, Butwal 32900, Nepal",27.6672472,83.4646093,4.4,8,ChIJw9C5AyuHljkRkbVGy1m44Js,071-437122
Bharatpur,Bharatpur Garden Resort,"MCPH+Q68, Bharatpur 44200, Nepal",27.6871543,84.4276973,4.1,1118,ChIJV3aOlNf6lDkR5u7yiZKWn2Y,056-517741
Bharatpur,Chitwan MidTown (CMT) Resort,"Bharatpur 44207, Nepal",27.6703863,84.4368732,4.1,490,ChIJ8UfCGNX6lDkRkb0Ml9coH1w,056-490403
Bharatpur,"Vivanta Chitwan, Bharatpur","CG Landmark, Opp Birendra Campus, Bharatpur 44200 Tel 056, Bharatpur 44200, Nepal",27.6867095,84.4284451,4.4,630,ChIJ4daLsn77lDkRkJQpzik0hqg,056-512300
Bharatpur,Paris Guest House - Chaubiskoti,"Chowbis koti, Bharatpur 44220, Nepal",27.6831467,84.4323357,4.6,78,ChIJ8RC_JSn7lDkRpRUnsTl_l38,986-0901187
Bharatpur,Hotel Gulmohar,"Milan Chowk, Bharatpur 44200, Nepal",27.6687986,84.4427349,4.8,13,ChIJeQRe7szllDkRgvqbZhMe9dE,056-494814
Bharatpur,Central Palms Hotel,"MCV8+7JJ Central Palms Hotel, Bharatpur 44207, Nepal",27.6921179,84.414102,3.9,533,ChIJe7i-UBT7lDkRxZ2ZTDX7IYE,056-572071
Bharatpur,Hotel Royal Century,"Bharatpur Height, Bharatpur Muncipality, Chitwan, Nepal",27.688396,84.4274974,4,928,ChIJa9aidDr7lDkRIXHOD9N0cLo,056-515865
Bharatpur,OYO 483 Hotel Atithi Home,"Narayani River Side, Mahendra Hwy, Bharatpur 44200, Nepal",27.6983083,84.4214763,3.7,155,ChIJ25SHQY_5lDkRnIAIb6CmNaw,Not available
Bharatpur,Siraichuli Hotel,"E W Lions Chowk, Mahendra Hwy, Bharatpur 44207, Nepal",27.6882468,84.4254752,4.5,651,ChIJQ1bk-9L7lDkRhgbBO6auWRI,056-590005
Bharatpur,Hotel Happy Home,"Kamalnagar, Pulchowk, Narayangharh, Bharatpur 44200, Nepal",27.6933946,84.4209009,3.8,147,ChIJS0JtGj_7lDkRZdPULhjzPEs,985-5050688
Bharatpur,Chitwan Forest Resort,"Sauraha, Bachhauli - 2, Chitwan National Park, Nepal 32909, Nepal",27.5816631,84.4936944,3.9,322,ChIJOT2pcOLulDkRk2oi_eyk02U,056-580052
Bharatpur,Hotel Kavya Inn Chitwan,"Sital Chowk 8, Bharatpur 44200, Nepal",27.6557976,84.4363919,4.7,29,ChIJa0AFm8z6lDkRdxhr3N6xGc0,981-8979797
Bharatpur,River Park International Resort,"National Park Tharu Village, Baghmara Road, Ratnanagar 44200, Nepal",27.5971851,84.4868316,4.3,148,ChIJ9TeL2Q7vlDkRn7I1z8VU1Ro,985-1169724
Bharatpur,Jungle Safari Lodge,"HFHV+9Q3, 113, Ratnanagar 44200, Nepal",27.5783869,84.4941887,3.8,542,ChIJV0xFsePulDkRMJtRK51ekac,056-580046
Bharatpur,Galaxy Garden Resort Pvt. Ltd.,"Yagyapuri Bharatpur-04, 44200, Nepal",27.6714257,84.3986695,4.5,44,ChIJdy0Vr9_7lDkR_BLFT2RLeU4,985-5029913
Bharatpur,Hotel Opera,"New Rd, Bharatpur 44200, Nepal",27.6964346,84.4195856,4.1,40,ChIJ8xs2ZX77lDkRXZMgDfU-S6s,056-595170
Bharatpur,Sunrise Hotel,"Milan chowk, Bharatpur 44200, Nepal",27.6696316,84.4428099,4.4,5,ChIJuyucGJfllDkRXRnOMyi2cto,986-0501224
Bharatpur,Bharatpur Town Residency Hotel,"Rhino Taal Rd 11, Bharatpur 44207, Nepal",27.6810384,84.4404321,4.1,56,ChIJeaXcyijllDkR_wR3fJlsQ34,056-590429
Bharatpur,Hotel Global,"Mahendra Hwy, Bharatpur 44207, Nepal",27.6822042,84.431209,3.6,601,ChIJxWL_Wy77lDkR92XX0HOX2YI,056-515513
Bharatpur,Ashoka Resort Pvt. Ltd,"Bharatpur - 29, Bharatpur 44200, Nepal",27.7781896,84.4536302,4,134,ChIJHXMoj67jlDkRI6PiOJ48fyg,981-3252214
Bharatpur,Hotel Jungle Crown,"Tigerpoint, Baghmara Sauraha Chitwan National Park, Baghmara Road, 00977, Nepal",27.5914026,84.4846681,4.3,573,ChIJg8X4cgbvlDkRKhv0-hD-t2g,056-580449
Bharatpur,Tiger Residency Resort,"HFHX+4GW, Ratnanagar 44200, Nepal",27.577696,84.4987995,4.4,367,ChIJE5f44uDulDkR9ddRhM9u3Vw,056-580053
Bharatpur,Peacock : a family-run hotel,"Main Street, Ratnanagar 44200, Nepal",27.5804336,84.4940756,4.8,633,ChIJhdVzZuLulDkRb18CdoEJppI,982-4260366
Bharatpur,Hong Qi Hotel,"HFM9+5m, Baadreni Road, Bharatpur 44204, Nepal",27.5829203,84.4690119,3.9,41,ChIJ89J_Z-zvlDkR3VpOLB-68Jk,056-593221
Bharatpur,Landmark Forest-Park,"Paryatan Margh, Chitwan National Park, Nepal, Baghmara Road 44200, Ratnanagar 00977, Nepal",27.5877509,84.4842562,4.2,938,ChIJ19ZltgbvlDkR9bPoFBc9uh4,056-580311
Bharatpur,Safari Adventure Lodge,"Baadreni Road, Ratnanagar 44200, Nepal",27.584576,84.472895,4.1,126,ChIJs5ftsePulDkRgfYP7u0GMCc,056-580001
